id	ten	tac_gia	license	loai	nguon	dinh_dang	tu_khoa	ghi_cong	cach_lay
e3f3c044-ca2c-44e9-b41e-0f412e48521c	Sports flag icons - White shield with red cross	Original by Francesco Sannicandro, vectorized by ReneeWrites	CC-BY 4.0	illustration	wikimedia	svg	shield	"Sports flag icons - White shield with red cross" by Original by Francesco Sannicandro, vectorized by ReneeWrites is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/4a/Sports_flag_icons_-_White_shield_with_red_cross.svg"
cd9ab6f7-a284-42b1-ae62-50dbf40f6c09	Air Force Materiel Command shield	Original: United States Air Force Vector: Designism	CC0	illustration	wikimedia	svg	shield	"Air Force Materiel Command shield" by Original: United States Air Force Vector: Designism is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/da/Air_Force_Materiel_Command_shield.svg"
b6155b6a-a144-4f1c-a53c-19f999a6aebc	600px HEX-619EFB White crossed background HEX-D01212 shield with HEX-F9F9F9 cross	Blackcat	CC0	illustration	wikimedia	svg	shield	"600px HEX-619EFB White crossed background HEX-D01212 shield with HEX-F9F9F9 cross" by Blackcat is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6d/600px_HEX-619EFB_White_crossed_background_HEX-D01212_shield_with_HEX-F9F9F9_cross.svg"
efa6de69-5e7d-42fa-ba2f-2597155e1783	600px HEX-442178 with Bicolor Shield HEX-B3B3B3 Black	Civitas13	CC0	illustration	wikimedia	svg	shield	"600px HEX-442178 with Bicolor Shield HEX-B3B3B3 Black" by Civitas13 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/8b/600px_HEX-442178_with_Bicolor_Shield_HEX-B3B3B3_Black.svg"
e7a7d8dc-813b-4cf1-b342-d1109ea233cd	Lower Hutt CoA shield	?	CC-BY 4.0	illustration	wikimedia	svg	shield	"Lower Hutt CoA shield" is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/a6/Lower_Hutt_CoA_shield.svg"
f70a11ec-5731-4a99-9ea7-d0564dffcc30	Heraldic Shield Bleu-celeste	https://commons.wikimedia.org/wiki/User:Gerbrant https://commons.wikimedia.org/wiki/User:Fibonacci	CC0	illustration	wikimedia	svg	shield	"Heraldic Shield Bleu-celeste" by https://commons.wikimedia.org/wiki/User:Gerbrant https://commons.wikimedia.org/wiki/User:Fibonacci is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/b4/Heraldic_Shield_Bleu-celeste.svg"
26bfc049-1f7f-412f-9475-87e8cc81bd17	Compostela Old Shield	Vicente A. Barrios de la Lastra (Ver original aquí) Risantana (Formato Digital SVG/WC3)	CC-BY 4.0	illustration	wikimedia	svg	shield	"Compostela Old Shield" by Vicente A. Barrios de la Lastra (Ver original aquí) Risantana (Formato Digital SVG/WC3) is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/22/Compostela_Old_Shield.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original"
1dde845e-00e3-424c-a305-d36ba56e65bb	Invercargill CoA (shield only)	?	CC-BY 4.0	illustration	wikimedia	svg	shield	"Invercargill CoA (shield only)" is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/b1/Invercargill_CoA_%28shield_only%29.svg"
f87649c6-2ba8-45d9-accc-70bf552769b5	Viking shield	Kristrun Hansen	CC0	illustration	wikimedia	svg	shield	"Viking shield" by Kristrun Hansen is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/c9/Viking_shield.svg"
57ad2665-cb6a-4247-b2ba-058a9c8598b0	Porirua CoA shield+crest	?	CC-BY 4.0	illustration	wikimedia	svg	shield	"Porirua CoA shield+crest" is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/4f/Porirua_CoA_shield%2Bcrest.svg"
36522d63-f5b8-427c-8c15-6c5ccfad83c9	Shield of the Turks and Caicos Islands	The Radioactive Box	CC0	illustration	wikimedia	svg	shield	"Shield of the Turks and Caicos Islands" by The Radioactive Box is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/c2/Shield_of_the_Turks_and_Caicos_Islands.svg"
d2ce792a-0caa-4786-a718-5fd9c666df91	Ermine shield	Lexicon	CC0	illustration	wikimedia	svg	shield	"Ermine shield" by Lexicon is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/8/81/Ermine_shield.svg"
a7b89093-3cdb-4a80-a9e5-f8d95a46180f	Nelson city coat of arms shield	TheLoyalOrder	CC-BY 4.0	illustration	wikimedia	svg	shield	"Nelson city coat of arms shield" by TheLoyalOrder is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/99/Nelson_city_coat_of_arms_shield.svg"
e5dfea91-af59-4523-b4f8-dbfda12d6703	Santiago Old Shield	Risantana	CC-BY 4.0	illustration	wikimedia	svg	shield	"Santiago Old Shield" by Risantana is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/11/Santiago_Old_Shield.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original"
958ccfc3-b0e6-4f5b-a7bc-7c149d8105a9	Fluorine shielding	Effective_Nuclear_Charge.svg: Own work derivative work: NikNaks talk - gallery - wikipedia	CC0	illustration	wikimedia	svg	shield	"Fluorine shielding" by Effective_Nuclear_Charge.svg: Own work derivative work: NikNaks talk - gallery - wikipedia is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6f/Fluorine_shielding.svg"
c6a0df3e-f572-4833-977d-7dc3c4a2c847	Puerto Plata Old Shield	Vicente A. Barrios de la Lastra (Ver original aquí) Risantana (Formato Digital SVG/WC3)	CC-BY 4.0	illustration	wikimedia	svg	shield	"Puerto Plata Old Shield" by Vicente A. Barrios de la Lastra (Ver original aquí) Risantana (Formato Digital SVG/WC3) is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e5/Puerto_Plata_Old_Shield.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original"
17b95dcf-2da3-45b7-933d-755e48b46d42	Coa Illustration Shield Round base	Madboy74	CC0	illustration	wikimedia	svg	shield	"Coa Illustration Shield Round base" by Madboy74 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/4/47/Coa_Illustration_Shield_Round_base.svg"
3aadffd6-b6bc-4b92-9460-f7b51d363bd5	Rio grande shield remaster	Venus Videla - per source	CC-BY 4.0	illustration	wikimedia	svg	shield	"Rio grande shield remaster" by Venus Videla - per source is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/54/Rio_grande_shield_remaster.svg"
b6d834a9-c235-401b-b54e-b28b18b6c8b1	Font Awesome 5 solid shield-alt	Font Awesome	CC-BY 4.0	illustration	wikimedia	svg	shield	"Font Awesome 5 solid shield-alt" by Font Awesome is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/1/10/Font_Awesome_5_solid_shield-alt.svg"
1123bf03-edc9-4fdc-91ad-3bafe1e21021	Shield of the University of Staffordshire	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of the University of Staffordshire" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/22/Shield_of_the_University_of_Staffordshire.svg"
23346c7d-6803-4def-a6eb-bc6acce8b93b	Shield of the Americas (orthographic projection)	MapNerd777	CC0	illustration	wikimedia	svg	shield	"Shield of the Americas (orthographic projection)" by MapNerd777 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/b/ba/Shield_of_the_Americas_%28orthographic_projection%29.svg"
9404d7e0-7e6c-4c94-9f3c-e1ce2d37890f	Shield of Nottingham Trent University	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Nottingham Trent University" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/09/Shield_of_Nottingham_Trent_University.svg"
602e543f-268e-49a0-8a55-207a383bd4df	Coa Illustration Shield Triangular	Madboy74	CC0	illustration	wikimedia	svg	shield	"Coa Illustration Shield Triangular" by Madboy74 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/52/Coa_Illustration_Shield_Triangular.svg"
d4222cc6-5826-419f-8ab2-a94fb5729b27	San Juan Old Shield	Vicente A. Barrios de la Lastra (Ver original aquí) Risantana (Formato Digital SVG/WC3)	CC-BY 4.0	illustration	wikimedia	svg	shield	"San Juan Old Shield" by Vicente A. Barrios de la Lastra (Ver original aquí) Risantana (Formato Digital SVG/WC3) is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/50/San_Juan_Old_Shield.svg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=original"
fc17e8cf-3f9f-453c-8564-a1cc879bf1f1	Shield of the Americas (countries participating in the 1st summit)	Human Transistor	CC0	illustration	wikimedia	svg	shield	"Shield of the Americas (countries participating in the 1st summit)" by Human Transistor is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/9b/Shield_of_the_Americas_%28countries_participating_in_the_1st_summit%29.svg"
86897538-b3d1-4d00-91a1-505d0c460e97	Shield-guige	Eyrian at English Wikipedia	CC-BY 2.5	illustration	wikimedia	svg	shield	"Shield-guige" by Eyrian at English Wikipedia is licensed under CC BY 2.5. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.5/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/07/Shield-guige.svg"
f7e35836-436c-4038-a197-2b0e73eaf497	Shield of St Mary's University Twickenham	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of St Mary's University Twickenham" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/5e/Shield_of_St_Mary%27s_University_Twickenham.svg"
2a6575ef-032f-4f09-9dd5-a1100db02f3c	Shield of Sheffield Hallam University	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Sheffield Hallam University" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/2e/Shield_of_Sheffield_Hallam_University.svg"
2adefa29-9f20-4f8a-b672-030ef6c15edf	Shield of Kingston University	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Kingston University" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/f1/Shield_of_Kingston_University.svg"
b4c60cd6-edaf-4b44-a2f3-4eeb09ea5a17	Basarab Coats of Arms with Shield	Ionutoroian	CC0	illustration	wikimedia	svg	shield	"Basarab Coats of Arms with Shield" by Ionutoroian is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/c/c8/Basarab_Coats_of_Arms_with_Shield.svg"
144ebdba-0c16-4367-9d3d-1100e9bd7fcf	Weapon shield	Chrisdesign	CC0	illustration	wikimedia	svg	shield	"Weapon shield" by Chrisdesign is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/a6/Weapon_shield.svg"
8db5b3c4-f2ee-4333-b53a-d3cb471a128a	Shield of the University of Huddersfield	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of the University of Huddersfield" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/f0/Shield_of_the_University_of_Huddersfield.svg"
daa6d012-bc7c-4fcd-8b30-33c2413e571b	Shield of the University of Portsmouth	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of the University of Portsmouth" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/59/Shield_of_the_University_of_Portsmouth.svg"
e70cd3a3-a534-42c3-9e6d-d7dd0635eaa4	Shield of the Trinity with the Four Relations	Geremia	CC0	illustration	wikimedia	svg	shield	"Shield of the Trinity with the Four Relations" by Geremia is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7d/Shield_of_the_Trinity_with_the_Four_Relations.svg"
67255f75-3aad-4c00-8ba9-0c6461134c43	Shield-enarmes	Eyrian at English Wikipedia	CC-BY 2.5	illustration	wikimedia	svg	shield	"Shield-enarmes" by Eyrian at English Wikipedia is licensed under CC BY 2.5. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.5/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/a/a6/Shield-enarmes.svg"
04ca216e-783f-497e-82ec-86ada6765b4f	Shield of Hartpury University	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Hartpury University" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/d/d8/Shield_of_Hartpury_University.svg"
1757d443-a0ad-4902-bdea-6a2ea2cb1862	Operation Euphrates Shield	Ecrusized	CC0	illustration	wikimedia	svg	shield	"Operation Euphrates Shield" by Ecrusized is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/2/23/Operation_Euphrates_Shield.svg"
9d9a725d-c0fb-4725-830c-30348f8b89b7	Shield of Rangsit Payurasakti	original artist: unknown, tracing svg file: User:Xiengyod~commonswiki	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Rangsit Payurasakti" by original artist: unknown, tracing svg file: User:Xiengyod~commonswiki is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/7/7e/Shield_of_Rangsit_Payurasakti.svg"
60fededd-e8f7-4cff-98ee-d65466bfb8da	Coa Illustration Shield Renaissance	Madboy74	CC0	illustration	wikimedia	svg	shield	"Coa Illustration Shield Renaissance" by Madboy74 is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/e/e7/Coa_Illustration_Shield_Renaissance.svg"
f62417e8-2340-4090-aeb1-0ae9ac17dd42	Shield of London South Bank University	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of London South Bank University" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/fb/Shield_of_London_South_Bank_University.svg"
fe72f24d-a661-4e73-8bbc-deb0c2cb876e	Kentucky Turnpike shield	Obivan Kenobi	CC0	illustration	wikimedia	svg	shield	"Kentucky Turnpike shield" by Obivan Kenobi is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/0c/Kentucky_Turnpike_shield.svg"
229fd8e4-4796-41d0-ba07-cda1c3852353	Shield of Solent University	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Solent University" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/03/Shield_of_Solent_University.svg"
5b4816c1-a07f-4bdb-af28-8e593d0fd056	Shield of Birmingham City University	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Birmingham City University" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/64/Shield_of_Birmingham_City_University.svg"
f71a64f8-8fba-4162-94df-88fe4f9b391f	'Imeria' student's corporation shield	Vladusty	CC0	illustration	wikimedia	svg	shield	"'Imeria' student's corporation shield" by Vladusty is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/5/54/%22Imeria%22_student%27s_corporation_shield.svg"
6001cccf-b28e-4588-a73a-14b8864b60b4	Shield of Newman University Birmingham	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of Newman University Birmingham" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/9/9d/Shield_of_Newman_University_Birmingham.svg"
ffc47156-a34a-4f81-a1fe-9a36a8aede59	'Sororitas Tatiana' student's shield	Vladusty	CC0	illustration	wikimedia	svg	shield	"'Sororitas Tatiana' student's shield" by Vladusty is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/0/04/%22Sororitas_Tatiana%22_student%27s_shield.svg"
9ab24530-df7a-4133-bcc0-1a7f1c4643e7	Episcopal Shield	Pattleboats	CC0	illustration	wikimedia	svg	shield	"Episcopal Shield" by Pattleboats is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/deed.en/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/6/6d/Episcopal_Shield.svg"
6e3a7f06-573d-4d5f-8ab9-84e75fd662c5	Shield of the University of South Wales	ET72	CC-BY 4.0	illustration	wikimedia	svg	shield	"Shield of the University of South Wales" by ET72 is licensed under CC BY 4.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/4.0/.	curl -O "https://upload.wikimedia.org/wikipedia/commons/f/f8/Shield_of_the_University_of_South_Wales.svg"
